run_id,insName,jobCount,stageCount,machinesPerStage,timelimit,foundFeasibleSol,totalElapsedTime,firstObj,firstBound,bestObj,bestBound,improvementRatio,methodCallCounts,reportCount,mipLbBound,mipLbStatus,mipLbDelta,mipLbSolverRuntimeSec,mipLbApplyElapsedSec,mipLbDispatchCmax,mipLbSelectedDispatchVariant,retainedCpBound,retainedCpCallCount,retainedCpBounds,retainedCpModes,retainedCpBestBound,retainedCpBestStatus,retainedCpBestMode,retainedCpBestStages,retainedCpBestBottleneckStage,retainedCpBestSolverRuntimeSec,retainedCpBestApplyElapsedSec,retainedCpBestBoundObj,retainedCpStatus,retainedCpMode,retainedCpStages,retainedCpBottleneckStage,retainedCpSolverRuntimeSec,retainedCpApplyElapsedSec,retainedCpBestObj,retainedCpDispatchObj,retainedCpPostDispatchObj,retainedCpSelectedDispatchVariant,retainedCpPostSelectedDispatchVariant,retainedCpDispatchAnchorStages,retainedCpDispatchElapsedSec,retainedCpDispatchUpdatedIncumbent,retainedCpDispatchKeptIncumbent,scenario,_run_root,_scenario,_path,_has_mip,retainedCpDispatchCpUb,retainedCpDispatchCpLb,refObj,rpdf,is_2nc
20260504T184555_707193/20260504-01,211,200,15,3,6000.0,True,5990.455907777431,,,5228.0,5219.0,0.001527883880825,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 13, 'solve_base_cp_model': 1}",26,,,,,,,,5219.0,2.0,5219.0;5219.0,first_n_quantiles_last;first_topk_bottlenecks_last,5219.0,OPTIMAL,first_n_quantiles_last,i00 i04 i07 i10 i14,,0.272053479,0.3297753115184605,5219.0,FEASIBLE,first_topk_bottlenecks_last,i00 i08 i09 i10 i12 i14,i08,240.294272335,240.3772019520402,5227.0,5234.0,5234.0,snapshot_1_ub_5228:selected_post_retained_cp_local_repair,snapshot_1_ub_5228:selected_post_retained_cp_local_repair,i08 i09 i10,607.7915707780048,True,False,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/all_scenarios_summary.csv,False,,,5226,0.03826286588865506,True
20260504T184555_707193/20260504-01,212,200,20,3,8000.0,True,7985.352475619174,,,5350.0,5059.0,0.0237226277372262,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 18, 'solve_base_cp_model': 1}",31,,,,,,,,5059.0,2.0,5059.0;5059.0,first_n_quantiles_last;first_topk_bottlenecks_last,5059.0,FEASIBLE,first_n_quantiles_last,i00 i05 i10 i14 i19,,320.17727015400004,320.2663548290729,5169.0,FEASIBLE,first_topk_bottlenecks_last,i00 i07 i08 i10 i17 i19,i07,320.100946731,320.2279959078878,5278.0,5461.0,5461.0,snapshot_4_ub_5284:mixed_cp_consensus,snapshot_4_ub_5284:mixed_cp_consensus,,691.1469447952695,True,False,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/all_scenarios_summary.csv,False,,,5356,-0.11208668036614983,True
20260504T184555_707193/20260504-01,213,240,5,3,2400.0,True,1254.5191239770502,,,5735.0,5735.0,0.0003486142583231,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 13}",25,,,,,,,,5735.0,2.0,5735.0;5735.0,first_n_quantiles_last;first_topk_bottlenecks_last,5735.0,FEASIBLE,first_n_quantiles_last,i0 i1 i2 i3 i4,,96.08312329,96.15155516145752,5737.0,FEASIBLE,first_topk_bottlenecks_last,i0 i1 i2 i3 i4,i1,96.086474424,96.2014121580869,5737.0,5737.0,5737.0,incumbent_before_retained_cp,cp_band_preferred_strict_call_release,,42.90883184084669,False,True,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/ff2020/20260504-01/multi_instance_summary.csv,False,,,5735,0.0,True
20260504T184555_707193/20260504-01,214,240,10,3,4800.0,True,4793.528071587955,,,6383.0,6376.0,0.0007827175954915,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 12, 'solve_base_cp_model': 1}",25,,,,,,,,6376.0,2.0,6376.0;6376.0,first_n_quantiles_last;first_topk_bottlenecks_last,6376.0,FEASIBLE,first_n_quantiles_last,i0 i2 i4 i7 i9,,192.107977466,192.20748306112364,6386.0,FEASIBLE,first_topk_bottlenecks_last,i0 i2 i3 i7 i8 i9,i2,192.096589986,192.1994591671973,6386.0,6386.0,6386.0,incumbent_before_retained_cp,cp_band_preferred_strict_call_release,,94.2811980159022,False,True,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/all_scenarios_summary.csv,False,,,6383,0.0,True
20260504T184555_707193/20260504-01,215,240,15,3,7200.0,True,7188.353895261268,,,6305.0,6304.0,0.0003171079752655,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 13, 'solve_base_cp_model': 1}",26,,,,,,,,6302.0,2.0,6298.0;6302.0,first_n_quantiles_last;first_topk_bottlenecks_last,6302.0,FEASIBLE,first_topk_bottlenecks_last,i00 i05 i09 i11 i13 i14,i05,288.101929707,288.2567980717868,6305.0,FEASIBLE,first_topk_bottlenecks_last,i00 i05 i09 i11 i13 i14,i05,288.101929707,288.2567980717868,6305.0,6307.0,6307.0,incumbent_before_retained_cp,snapshot_1_ub_6307:cp_band_preferred_strict_call_release,,359.4510453096591,False,True,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/all_scenarios_summary.csv,False,,,6305,0.0,True
20260504T184555_707193/20260504-01,216,240,20,3,9600.0,True,9584.040534375164,,,6174.0,5844.0,0.0198444197491665,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 17, 'solve_base_cp_model': 1}",30,,,,,,,,5844.0,2.0,5844.0;5844.0,first_n_quantiles_last;first_topk_bottlenecks_last,5844.0,FEASIBLE,first_n_quantiles_last,i00 i05 i10 i14 i19,,384.112556458,384.2172702793032,6118.0,FEASIBLE,first_topk_bottlenecks_last,i00 i04 i05 i12 i16 i19,i04,384.178254321,384.3632484553382,6122.0,6243.0,6243.0,mixed_cp_aggregate_start_slack,mixed_cp_aggregate_start_slack,,797.1276835445315,True,False,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/all_scenarios_summary.csv,False,,,6190,-0.2588159171789065,True
20260504T184555_707193/20260504-01,217,40,5,3,400.0,True,399.4618620736358,,,1015.0,1002.0,0.0415486307837582,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 15, 'solve_base_cp_model': 1}",28,,,,,,,,1001.0,2.0,1002.0;1001.0,first_n_quantiles_last;first_topk_bottlenecks_last,1002.0,FEASIBLE,first_n_quantiles_last,i0 i1 i2 i3 i4,,16.045228986,16.055230434052646,1034.0,FEASIBLE,first_topk_bottlenecks_last,i0 i1 i2 i3 i4,i1,16.039282603,16.066350730601698,1033.0,1034.0,1034.0,snapshot_1_ub_1034:cp_band_preferred_strict_start_release,snapshot_1_ub_1034:cp_band_preferred_strict_start_release,i1 i2 i3,4.526498787570745,True,False,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/ff2020/20260504-01/multi_instance_summary.csv,False,,,1015,0.0,True
20260504T184555_707193/20260504-01,218,40,10,3,800.0,True,798.7639307994916,,,1367.0,1276.0,0.0598349381017881,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 14, 'solve_base_cp_model': 1}",27,,,,,,,,1276.0,2.0,1263.0;1276.0,first_n_quantiles_last;first_topk_bottlenecks_last,1276.0,FEASIBLE,first_topk_bottlenecks_last,i0 i2 i3 i8 i9,i2,32.047308314,32.07679860619828,1351.0,FEASIBLE,first_topk_bottlenecks_last,i0 i2 i3 i8 i9,i2,32.047308314,32.07679860619828,1351.0,1442.0,1442.0,mixed_cp_consensus,mixed_cp_consensus,,18.0855310340412,True,False,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/ff2020/20260504-01/multi_instance_summary.csv,False,,,1350,1.2513801987486197,True
20260504T184555_707193/20260504-01,219,40,15,3,1200.0,True,1198.128672190899,,,1628.0,1533.0,0.0707762557077625,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 16, 'solve_base_cp_model': 1}",29,,,,,,,,1533.0,2.0,1520.0;1533.0,first_n_quantiles_last;first_topk_bottlenecks_last,1533.0,FEASIBLE,first_topk_bottlenecks_last,i00 i01 i03 i04 i14,i01,48.068850206,48.08304701698944,1625.0,FEASIBLE,first_topk_bottlenecks_last,i00 i01 i03 i04 i14,i01,48.068850206,48.08304701698944,1625.0,1733.0,1733.0,snapshot_4_ub_1629:mixed_cp_aggregate_start_slack,snapshot_4_ub_1629:mixed_cp_aggregate_start_slack,,39.162553281057626,True,False,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/all_scenarios_summary.csv,False,,,1634,-0.3678724708767627,True
20260504T184555_707193/20260504-01,220,40,20,3,1600.0,True,1597.3463713956523,,,1536.0,1354.0,0.0862581796549672,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 17, 'solve_base_cp_model': 1}",30,,,,,,,,1354.0,2.0,1350.0;1354.0,first_n_quantiles_last;first_topk_bottlenecks_last,1354.0,FEASIBLE,first_topk_bottlenecks_last,i00 i04 i10 i11 i19,i04,64.05031394400001,64.0645942799747,1428.0,FEASIBLE,first_topk_bottlenecks_last,i00 i04 i10 i11 i19,i04,64.05031394400001,64.0645942799747,1428.0,1661.0,1661.0,snapshot_1_ub_1429:mixed_cp_first_anchor,snapshot_1_ub_1429:mixed_cp_first_anchor,,59.79744892986491,True,False,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/all_scenarios_summary.csv,False,,,1551,-0.9718172983479106,True
20260504T184555_707193/20260504-01,221,80,5,3,800.0,True,34.88994792057201,,,1873.0,1873.0,0.0,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1}",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/ff2020/20260504-01/multi_instance_summary.csv,False,,,1873,0.0,True
20260504T184555_707193/20260504-01,222,80,10,3,1600.0,True,1597.697171716597,,,2139.0,2111.0,0.048910626945309,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 16, 'solve_base_cp_model': 1}",29,,,,,,,,2111.0,2.0,2111.0;2111.0,first_n_quantiles_last;first_topk_bottlenecks_last,2111.0,FEASIBLE,first_n_quantiles_last,i0 i2 i4 i7 i9,,64.07823979300001,64.10894549731165,2135.0,FEASIBLE,first_topk_bottlenecks_last,i0 i1 i5 i6 i9,i1,64.05929798700001,64.10000258358195,2165.0,2207.0,2207.0,snapshot_2_ub_2168:mixed_cp_consensus,snapshot_2_ub_2168:mixed_cp_consensus,,45.00304496334866,True,False,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/ff2020/20260504-01/multi_instance_summary.csv,False,,,2159,-0.9306654257794323,True
20260504T184555_707193/20260504-01,223,80,15,3,2400.0,True,2396.039328002052,,,2306.0,2218.0,0.0560785918952108,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 13, 'solve_base_cp_model': 1}",26,,,,,,,,2218.0,2.0,2183.0;2218.0,first_n_quantiles_last;first_topk_bottlenecks_last,2218.0,FEASIBLE,first_topk_bottlenecks_last,i00 i03 i06 i08 i14,i03,96.081045431,96.14601315325126,2270.0,FEASIBLE,first_topk_bottlenecks_last,i00 i03 i06 i08 i14,i03,96.081045431,96.14601315325126,2270.0,2400.0,2400.0,snapshot_1_ub_2277:mixed_cp_first_anchor,snapshot_1_ub_2277:mixed_cp_first_anchor,,102.27688858937472,True,False,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/all_scenarios_summary.csv,False,,,2319,-0.5621621621621622,True
20260504T184555_707193/20260504-01,224,80,20,3,3200.0,True,3194.8913910024967,,,2515.0,2316.0,0.0790919077261076,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 15, 'solve_base_cp_model': 1}",28,,,,,,,,2316.0,2.0,2296.0;2316.0,first_n_quantiles_last;first_topk_bottlenecks_last,2316.0,FEASIBLE,first_topk_bottlenecks_last,i00 i06 i10 i13 i19,i06,128.08100428100002,128.1096595125273,2460.0,FEASIBLE,first_topk_bottlenecks_last,i00 i06 i10 i13 i19,i06,128.08100428100002,128.1096595125273,2460.0,2690.0,2690.0,snapshot_2_ub_2463:mixed_cp_aggregate_start_slack,snapshot_2_ub_2463:mixed_cp_aggregate_start_slack,,169.7891270397231,True,False,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/ff2020/20260504-01/multi_instance_summary.csv,False,,,2526,-0.43642134497123586,True
20260504T184555_707193/20260504-01,225,120,5,3,1200.0,True,1198.4169303305923,,,2793.0,2791.0,0.0003579098067287,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 12, 'solve_base_cp_model': 1}",25,,,,,,,,2791.0,2.0,2790.0;2791.0,first_n_quantiles_last;first_topk_bottlenecks_last,2791.0,FEASIBLE,first_topk_bottlenecks_last,i0 i1 i2 i3 i4,i1,48.067448352,48.1189748197794,2793.0,FEASIBLE,first_topk_bottlenecks_last,i0 i1 i2 i3 i4,i1,48.067448352,48.1189748197794,2793.0,2793.0,2793.0,incumbent_before_retained_cp,cp_band_preferred_strict_call_release,,8.981542797293514,False,True,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/all_scenarios_summary.csv,False,,,2793,0.0,True
20260504T184555_707193/20260504-01,226,120,10,3,2400.0,True,2395.8035045337538,,,2994.0,2894.0,0.0501269035532994,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 21, 'solve_base_cp_model': 1}",34,,,,,,,,2894.0,2.0,2894.0;2894.0,first_n_quantiles_last;first_topk_bottlenecks_last,2894.0,FEASIBLE,first_n_quantiles_last,i0 i2 i4 i7 i9,,96.07513528,96.11093894718216,2994.0,FEASIBLE,first_topk_bottlenecks_last,i0 i1 i2 i4 i9,i1,96.096661332,96.16558267595246,2994.0,3101.0,3101.0,mixed_cp_first_anchor,mixed_cp_first_anchor,,95.47627919120714,True,False,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/ff2020/20260504-01/multi_instance_summary.csv,False,,,2991,0.10025062656641603,True
20260504T184555_707193/20260504-01,227,120,15,3,3600.0,True,3594.2796718231334,,,3334.0,3050.0,0.0333429979704262,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 22, 'solve_base_cp_model': 1}",35,,,,,,,,3050.0,2.0,3048.0;3050.0,first_n_quantiles_last;first_topk_bottlenecks_last,3050.0,FEASIBLE,first_topk_bottlenecks_last,i00 i02 i06 i12 i13 i14,i02,144.104677049,144.1940261577256,3318.0,FEASIBLE,first_topk_bottlenecks_last,i00 i02 i06 i12 i13 i14,i02,144.104677049,144.1940261577256,3318.0,3420.0,3420.0,mixed_cp_aggregate_start_slack,mixed_cp_aggregate_start_slack,,161.42747786920518,True,False,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/ff2020/20260504-01/multi_instance_summary.csv,False,,,3292,1.2677331723513432,True
20260504T184555_707193/20260504-01,228,120,20,3,4800.0,True,4791.744485787634,,,3759.0,3413.0,0.0393559928443649,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 15, 'solve_base_cp_model': 1}",28,,,,,,,,3410.0,2.0,3413.0;3410.0,first_n_quantiles_last;first_topk_bottlenecks_last,3413.0,FEASIBLE,first_n_quantiles_last,i00 i05 i10 i14 i19,,192.091729261,192.1346789160744,3641.0,FEASIBLE,first_topk_bottlenecks_last,i00 i09 i11 i12 i15 i19,i09,192.079289214,192.18592526111752,3699.0,3892.0,3926.0,incumbent_before_retained_cp,best_of_mixed_dispatches_cp_tail_bottleneck_rank,,284.7523435992189,False,True,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/all_scenarios_summary.csv,False,,,3744,0.39984006397441024,True
20260504T184555_707193/20260504-01,229,160,5,3,1600.0,True,172.2734164809808,,,4097.0,4097.0,0.0007317073170731,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 1}",5,,,,,,,,4097.0,1.0,4097.0,first_n_quantiles_last,4097.0,OPTIMAL,first_n_quantiles_last,i0 i1 i2 i3 i4,,16.843242732,16.88643347285688,4097.0,OPTIMAL,first_n_quantiles_last,i0 i1 i2 i3 i4,,16.843242732,16.88643347285688,4097.0,4097.0,4097.0,cp_band_preferred_strict_call_release,cp_band_preferred_strict_call_release,i1 i2 i3,68.23509037028998,True,False,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/ff2020/20260504-01/multi_instance_summary.csv,False,,,4097,0.0,True
20260504T184555_707193/20260504-01,230,160,10,3,3200.0,True,3195.2608598946217,,,4279.0,4278.0,0.000233644859813,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 13, 'solve_base_cp_model': 1}",26,,,,,,,,4277.0,2.0,4262.0;4277.0,first_n_quantiles_last;first_topk_bottlenecks_last,4277.0,FEASIBLE,first_topk_bottlenecks_last,i0 i1 i3 i5 i9,i1,128.095950453,128.1884829471819,4279.0,FEASIBLE,first_topk_bottlenecks_last,i0 i1 i3 i5 i9,i1,128.095950453,128.1884829471819,4279.0,4280.0,4280.0,incumbent_before_retained_cp,cp_band_preferred_strict_start_release,,50.77030171919614,False,True,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/all_scenarios_summary.csv,False,,,4279,0.0,True
20260504T184555_707193/20260504-01,231,160,15,3,4800.0,True,4792.09067726443,,,4177.0,3876.0,0.0288305045338293,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 14, 'solve_base_cp_model': 1}",27,,,,,,,,3876.0,2.0,3876.0;3876.0,first_n_quantiles_last;first_topk_bottlenecks_last,3876.0,FEASIBLE,first_n_quantiles_last,i00 i04 i07 i10 i14,,192.134657593,192.1953207403421,4104.0,FEASIBLE,first_topk_bottlenecks_last,i00 i04 i05 i07 i08 i14,i04,192.081273023,192.19570275815204,4135.0,4230.0,4244.0,incumbent_before_retained_cp,snapshot_1_ub_4138:mixed_cp_consensus,,274.10626529855654,False,True,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/all_scenarios_summary.csv,False,,,4110,1.6169904669965005,True
20260504T184555_707193/20260504-01,232,160,20,3,6400.0,True,6389.564813243518,,,4281.0,3913.0,0.0250512411751309,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 14, 'solve_base_cp_model': 1}",27,,,,,,,,3913.0,2.0,3912.0;3913.0,first_n_quantiles_last;first_topk_bottlenecks_last,3913.0,FEASIBLE,first_topk_bottlenecks_last,i00 i11 i15 i16 i17 i19,i11,256.137388443,256.2530286735855,4173.0,FEASIBLE,first_topk_bottlenecks_last,i00 i11 i15 i16 i17 i19,i11,256.137388443,256.2530286735855,4173.0,4385.0,4385.0,incumbent_before_retained_cp,best_of_mixed_dispatches_cp_tail_bottleneck_rank,,442.6401662314311,False,True,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/all_scenarios_summary.csv,False,,,4224,1.3403880070546736,True
20260504T184555_707193/20260504-01,233,200,5,3,2000.0,True,116.9596168375574,,,5214.0,5214.0,0.0,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1}",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/ff2020/20260504-01/multi_instance_summary.csv,False,,,5214,0.0,True
20260504T184555_707193/20260504-01,234,200,10,3,4000.0,True,3994.198157215581,,,4881.0,4878.0,0.0044870487456659,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 12, 'solve_base_cp_model': 1}",25,,,,,,,,4878.0,2.0,4878.0;4878.0,first_n_quantiles_last;first_topk_bottlenecks_last,4878.0,OPTIMAL,first_n_quantiles_last,i0 i2 i4 i7 i9,,0.238281516,0.29908267268911,4878.0,FEASIBLE,first_topk_bottlenecks_last,i0 i1 i3 i4 i8 i9,i1,160.07489435000002,160.1531974254176,4885.0,4885.0,4885.0,cp_band_preferred_strict_call_release,cp_band_preferred_strict_call_release,i1,355.45659314095974,True,False,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/ff2020/20260504-01/multi_instance_summary.csv,False,,,4878,0.06148170919151552,True
20260504T184555_707193/20260504-01,235,200,15,3,6000.0,True,5990.834841016294,,,5015.0,4767.0,0.0241292080171239,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 19, 'solve_base_cp_model': 1}",32,,,,,,,,4767.0,2.0,4767.0;4767.0,first_n_quantiles_last;first_topk_bottlenecks_last,4767.0,FEASIBLE,first_n_quantiles_last,i00 i04 i07 i10 i14,,240.096676531,240.1934931143187,4914.0,FEASIBLE,first_topk_bottlenecks_last,i00 i02 i05 i06 i07 i14,i02,240.151501517,240.3099575671368,5002.0,5084.0,5084.0,mixed_cp_consensus,mixed_cp_consensus,,334.73847384005785,True,False,20260504-01,20260504T184555_707193,20260504-01,Outputs_scenarios/20260504T184555_707193/all_scenarios_summary.csv,False,,,4949,1.3247691690084304,True
