insName,bestObj,rpdf,jobCount,stageCount,timelimit,method,type
225,2793.0,0.0,120,5,1200.0,0510,120x5
226,3021.0,0.998003992015968,120,10,2400.0,0510,120x10
227,3293.0,0.0303720577069096,120,15,3600.0,0510,120x15
228,3732.0,-0.3210272873194221,120,20,4800.0,0510,120x20
229,4097.0,0.0,160,5,1600.0,0510,160x5
230,4279.0,0.0,160,10,3200.0,0510,160x10
231,4137.0,0.65478355765733,160,15,4800.0,0510,160x15
232,4253.0,0.6842043175651764,160,20,6400.0,0510,160x20
233,5214.0,0.0,200,5,2000.0,0510,200x5
234,4881.0,0.0614817091915155,200,10,4000.0,0510,200x10
235,4981.0,0.6445115810674723,200,15,6000.0,0510,200x15
236,5395.0,0.4272313550664066,200,20,8000.0,0510,200x20
237,6406.0,0.0,240,5,2400.0,0510,240x5
238,12744.0,0.0,240,10,4800.0,0510,240x10
239,6382.0,0.0,240,15,7200.0,0510,240x15
240,6142.0,0.6861623917660513,240,20,9600.0,0510,240x20
1,976.0,0.0,40,5,,Candidate D,40x5
2,1292.0,0.0,40,10,,Candidate D,40x10
3,1495.0,0.6038242200603977,40,15,,Candidate D,40x15
4,1922.0,-1.0866752910737505,40,20,,Candidate D,40x20
5,1974.0,0.0,80,5,,Candidate D,80x5
6,2189.0,1.2873563218390804,80,10,,Candidate D,80x10
7,2333.0,0.0,80,15,,Candidate D,80x15
8,2394.0,0.04177982034677251,80,20,,Candidate D,80x20
9,2818.0,0.0,120,5,,Candidate D,120x5
10,3127.0,0.09598464245720685,120,10,,Candidate D,120x10
11,3257.0,-0.8864435274338989,120,15,,Candidate D,120x15
12,3648.0,0.30199039121482496,120,20,,Candidate D,120x20
13,4141.0,0.0,160,5,,Candidate D,160x5
14,4270.0,0.0,160,10,,Candidate D,160x10
15,4187.0,0.7190795781399808,160,15,,Candidate D,160x15
16,4489.0,-0.2225189141076789,160,20,,Candidate D,160x20
17,5020.0,0.0,200,5,,Candidate D,200x5
18,5534.0,0.0,200,10,,Candidate D,200x10
19,5178.0,0.05795421616920874,200,15,,Candidate D,200x15
20,5599.0,-0.035714285714269475,200,20,,Candidate D,200x20
21,6347.0,0.015756716300337342,240,5,,Candidate D,240x5
22,6233.0,-0.016042351808789757,240,10,,Candidate D,240x10
23,6506.0,0.0,240,15,,Candidate D,240x15
24,6144.0,-0.11386742578283855,240,20,,Candidate D,240x20
25,978.0,0.0,40,5,,Candidate D,40x5
26,1294.0,-0.23157082207641838,40,10,,Candidate D,40x10
27,1585.0,0.37926675094816686,40,15,,Candidate D,40x15
28,1900.0,-1.4110269140318787,40,20,,Candidate D,40x20
29,2098.0,0.0,80,5,,Candidate D,80x5
30,2047.0,-0.1464486209421528,80,10,,Candidate D,80x10
31,2328.0,0.0,80,15,,Candidate D,80x15
32,2472.0,0.8123476848090982,80,20,,Candidate D,80x20
33,3051.0,0.0,120,5,,Candidate D,120x5
34,2955.0,0.06770480704129993,120,10,,Candidate D,120x10
35,3307.0,0.7893139040680024,120,15,,Candidate D,120x15
36,3590.0,0.502652890254119,120,20,,Candidate D,120x20
37,3941.0,0.0,160,5,,Candidate D,160x5
38,3901.0,0.05128205128203962,160,10,,Candidate D,160x10
39,4138.0,1.117861482381531,160,15,,Candidate D,160x15
40,3764.0,1.2834224598930482,160,20,,Candidate D,160x20
41,5010.0,0.0,200,5,,Candidate D,200x5
42,4944.0,0.020228582987761708,200,10,,Candidate D,200x10
43,5253.0,1.731381499662913e-14,200,15,,Candidate D,200x15
44,5365.0,-0.8167811397809541,200,20,,Candidate D,200x20
45,5964.0,0.0,240,5,,Candidate D,240x5
46,6096.0,0.0,240,10,,Candidate D,240x10
47,6425.0,0.0,240,15,,Candidate D,240x15
48,5182.0,0.4254496228969076,240,20,,Candidate D,240x20
49,875.0,-0.1142204454597373,40,5,,Candidate D,40x5
50,1184.0,0.0,40,10,,Candidate D,40x10
51,1611.0,-1.4175654853620956,40,15,,Candidate D,40x15
52,1581.0,-0.5047318611987525,40,20,,Candidate D,40x20
53,2071.0,0.0,80,5,,Candidate D,80x5
54,1816.0,0.9961261759823037,80,10,,Candidate D,80x10
55,2470.0,0.08100445524503848,80,15,,Candidate D,80x15
56,2754.0,-1.2628540501533465,80,20,,Candidate D,80x20
57,2932.0,0.0,120,5,,Candidate D,120x5
58,3135.0,0.0319030148349019,120,10,,Candidate D,120x10
59,2701.0,0.5196733481811433,120,15,,Candidate D,120x15
60,3553.0,-1.6468946266573494,120,20,,Candidate D,120x20
61,4365.0,0.0,160,5,,Candidate D,160x5
62,4583.0,0.0,160,10,,Candidate D,160x10
63,4077.0,0.0736105999263894,160,15,,Candidate D,160x15
64,3898.0,0.17974065990499422,160,20,,Candidate D,160x20
65,4868.0,0.0,200,5,,Candidate D,200x5
66,5095.0,0.0,200,10,,Candidate D,200x10
67,5239.0,0.0,200,15,,Candidate D,200x15
68,5403.0,1.6797312430011198,200,20,,Candidate D,200x20
69,6078.0,0.0,240,5,,Candidate D,240x5
70,6482.0,-0.12334258402714939,240,10,,Candidate D,240x10
71,6029.0,0.0,240,15,,Candidate D,240x15
72,5075.0,-0.15751132112620594,240,20,,Candidate D,240x20
73,851.0,-0.3519061583577713,40,5,,Candidate D,40x5
74,1280.0,0.3913894324853229,40,10,,Candidate D,40x10
75,1378.0,-0.650994575045208,40,15,,Candidate D,40x15
76,1587.0,-1.5009380863039257,40,20,,Candidate D,40x20
77,1898.0,0.0,80,5,,Candidate D,80x5
78,1653.0,-0.24169184290030213,80,10,,Candidate D,80x10
79,2560.0,-0.23410066328523038,80,15,,Candidate D,80x15
80,2853.0,0.0,80,20,,Candidate D,80x20
81,3195.0,0.0,120,5,,Candidate D,120x5
82,3196.0,0.0,120,10,,Candidate D,120x10
83,2767.0,0.14466546112114087,120,15,,Candidate D,120x15
84,3607.0,-1.2945875223798249,120,20,,Candidate D,120x20
85,3938.0,0.0,160,5,,Candidate D,160x5
86,4155.0,0.0,160,10,,Candidate D,160x10
87,4206.0,0.19038553069966682,160,15,,Candidate D,160x15
88,3678.0,-0.8932196508323184,160,20,,Candidate D,160x20
89,5146.0,0.0,200,5,,Candidate D,200x5
90,5229.0,0.0,200,10,,Candidate D,200x10
91,5241.0,0.09544716999140976,200,15,,Candidate D,200x15
92,4426.0,0.5664438654129376,200,20,,Candidate D,200x20
93,6127.0,0.0,240,5,,Candidate D,240x5
94,6140.0,0.0,240,10,,Candidate D,240x10
95,6635.0,0.045224994346861995,240,15,,Candidate D,240x15
96,6165.0,-0.2915451895043732,240,20,,Candidate D,240x20
97,765.0,0.0,40,5,,Candidate D,40x5
98,1315.0,-0.07601672367920942,40,10,,Candidate D,40x10
99,1318.0,-0.8311295806573308,40,15,,Candidate D,40x15
100,1608.0,-1.9094548814290253,40,20,,Candidate D,40x20
101,2164.0,0.0,80,5,,Candidate D,80x5
102,1666.0,0.18023430459597475,80,10,,Candidate D,80x10
103,2115.0,1.284796573875803,80,15,,Candidate D,80x15
104,2337.0,-0.8945686900958466,80,20,,Candidate D,80x20
105,2889.0,0.0,120,5,,Candidate D,120x5
106,3236.0,0.0,120,10,,Candidate D,120x10
107,3301.0,0.485879137564517,120,15,,Candidate D,120x15
108,3612.0,-0.93689721686415,120,20,,Candidate D,120x20
109,4071.0,0.0,160,5,,Candidate D,160x5
110,4177.0,0.0,160,10,,Candidate D,160x10
111,3540.0,2.0836306550592396,160,15,,Candidate D,160x15
112,3759.0,-0.2922034798778058,160,20,,Candidate D,160x20
113,4997.0,0.020014009806864807,200,5,,Candidate D,200x5
114,5470.0,-0.018279864729001005,200,10,,Candidate D,200x10
115,5182.0,0.07722007722007722,200,15,,Candidate D,200x15
116,4446.0,0.15756893640967923,200,20,,Candidate D,200x20
117,6319.0,0.0,240,5,,Candidate D,240x5
118,6184.0,0.0,240,10,,Candidate D,240x10
119,6414.0,0.0,240,15,,Candidate D,240x15
120,6147.0,-0.24372410431391664,240,20,,Candidate D,240x20
121,887.0,-0.11267605633801536,40,5,,Candidate D,40x5
122,1292.0,0.31007751937984496,40,10,,Candidate D,40x10
123,1218.0,-1.870679137860919,40,15,,Candidate D,40x15
124,1965.0,-0.6088280060882685,40,20,,Candidate D,40x20
125,2103.0,0.0,80,5,,Candidate D,80x5
126,1851.0,1.4145810663764962,80,10,,Candidate D,80x10
127,2012.0,-0.8413758970551843,80,15,,Candidate D,80x15
128,2379.0,0.3368421052631579,80,20,,Candidate D,80x20
129,2874.0,0.0,120,5,,Candidate D,120x5
130,3131.0,0.0,120,10,,Candidate D,120x10
131,3263.0,0.18404907975460122,120,15,,Candidate D,120x15
132,3051.0,0.7567034051653232,120,20,,Candidate D,120x20
133,4011.0,0.0,160,5,,Candidate D,160x5
134,4323.0,0.0,160,10,,Candidate D,160x10
135,3442.0,1.286549707602339,160,15,,Candidate D,160x15
136,3737.0,0.4290694556181282,160,20,,Candidate D,160x20
137,5049.0,0.0,200,5,,Candidate D,200x5
138,5169.0,0.0,200,10,,Candidate D,200x10
139,5586.0,-0.10735373054215261,200,15,,Candidate D,200x15
140,4467.0,-0.3129190880643719,200,20,,Candidate D,200x20
141,5845.0,0.0,240,5,,Candidate D,240x5
142,5895.0,0.016964967342437867,240,10,,Candidate D,240x10
143,6091.0,0.0,240,15,,Candidate D,240x15
144,6201.0,0.0968054211035818,240,20,,Candidate D,240x20
145,780.0,-0.12812299807815503,40,5,,Candidate D,40x5
146,1138.0,0.08791208791208792,40,10,,Candidate D,40x10
147,1289.0,-0.30983733539891556,40,15,,Candidate D,40x15
148,2755.0,0.03630422944274659,40,20,,Candidate D,40x20
149,2003.0,0.04993757802745431,80,5,,Candidate D,80x5
150,1773.0,-0.11273957158962795,80,10,,Candidate D,80x10
151,2501.0,1.2067578439259856,80,15,,Candidate D,80x15
152,2401.0,-0.66417600664176,80,20,,Candidate D,80x20
153,2754.0,0.0,120,5,,Candidate D,120x5
154,3131.0,0.0,120,10,,Candidate D,120x10
155,3294.0,-0.4241139048773237,120,15,,Candidate D,120x15
156,2997.0,-1.095072175211548,120,20,,Candidate D,120x20
157,4391.0,0.0,160,5,,Candidate D,160x5
158,4429.0,0.0,160,10,,Candidate D,160x10
159,4240.0,1.1862396204033214,160,15,,Candidate D,160x15
160,3759.0,-0.5041793817168635,160,20,,Candidate D,160x20
161,4998.0,-1.8197172904620414e-14,200,5,,Candidate D,200x5
162,5172.0,0.019336749492410325,200,10,,Candidate D,200x10
163,5012.0,0.0,200,15,,Candidate D,200x15
164,4293.0,-0.2559032220541838,200,20,,Candidate D,200x20
165,5930.0,0.0,240,5,,Candidate D,240x5
166,6038.0,0.0,240,10,,Candidate D,240x10
167,6150.0,0.08133387555917039,240,15,,Candidate D,240x15
168,6234.0,-0.9896249002394399,240,20,,Candidate D,240x20
169,1006.0,-0.09935419771484216,40,5,,Candidate D,40x5
170,1116.0,-0.2684563758389262,40,10,,Candidate D,40x10
171,1376.0,-1.2278801011195541,40,15,,Candidate D,40x15
172,1661.0,-1.4938751120406335,40,20,,Candidate D,40x20
173,2058.0,0.0,80,5,,Candidate D,80x5
174,1766.0,1.6557236654296317,80,10,,Candidate D,80x10
175,2500.0,0.44097013429545,80,15,,Candidate D,80x15
176,2405.0,0.7093678280826015,80,20,,Candidate D,80x20
177,3136.0,0.0,120,5,,Candidate D,120x5
178,3092.0,0.0,120,10,,Candidate D,120x10
179,3248.0,0.27747803298905505,120,15,,Candidate D,120x15
180,3678.0,-0.16299918500406263,120,20,,Candidate D,120x20
181,4554.0,0.0,160,5,,Candidate D,160x5
182,4299.0,0.0,160,10,,Candidate D,160x10
183,4102.0,0.3418803418803419,160,15,,Candidate D,160x15
184,4599.0,0.56694286960314,160,20,,Candidate D,160x20
185,5159.0,-1.7629282841111227e-14,200,5,,Candidate D,200x5
186,5255.0,0.0,200,10,,Candidate D,200x10
187,5432.0,-0.128783000643915,200,15,,Candidate D,200x15
188,4407.0,-0.6333408731056323,200,20,,Candidate D,200x20
189,6217.0,0.0,240,5,,Candidate D,240x5
190,5935.0,0.0,240,10,,Candidate D,240x10
191,6068.0,0.0,240,15,,Candidate D,240x15
192,6223.0,1.0499959615539793,240,20,,Candidate D,240x20
193,939.0,0.10655301012253596,40,5,,Candidate D,40x5
194,1272.0,-1.0168165819319337,40,10,,Candidate D,40x10
195,1704.0,-0.4683840749414653,40,15,,Candidate D,40x15
196,1709.0,-1.2212852573422506,40,20,,Candidate D,40x20
197,2130.0,0.0,80,5,,Candidate D,80x5
198,1651.0,0.12121212121212122,80,10,,Candidate D,80x10
199,2260.0,0.844256831815132,80,15,,Candidate D,80x15
200,2377.0,-0.8378718056137411,80,20,,Candidate D,80x20
201,3066.0,0.0,120,5,,Candidate D,120x5
202,3432.0,0.029141774734081305,120,10,,Candidate D,120x10
203,3275.0,0.9202453987730062,120,15,,Candidate D,120x15
204,3687.0,0.16286644951138832,120,20,,Candidate D,120x20
205,4008.0,0.0,160,5,,Candidate D,160x5
206,4616.0,0.0,160,10,,Candidate D,160x10
207,4174.0,1.0355207706201304,160,15,,Candidate D,160x15
208,4511.0,0.3108348134991119,160,20,,Candidate D,160x20
209,5334.0,0.0,200,5,,Candidate D,200x5
210,4889.0,0.0,200,10,,Candidate D,200x10
211,5225.0,-0.019136924696201322,200,15,,Candidate D,200x15
212,5365.0,0.16789478593414794,200,20,,Candidate D,200x20
213,5735.0,0.0,240,5,,Candidate D,240x5
214,6383.0,0.0,240,10,,Candidate D,240x10
215,6305.0,0.0,240,15,,Candidate D,240x15
216,6228.0,0.6120148172008375,240,20,,Candidate D,240x20
217,1015.0,0.0,40,5,,Candidate D,40x5
218,1365.0,1.1049723756906245,40,10,,Candidate D,40x10
219,1615.0,-1.1695906432748537,40,15,,Candidate D,40x15
220,1557.0,0.3861003861004007,40,20,,Candidate D,40x20
221,1873.0,0.0,80,5,,Candidate D,80x5
222,2156.0,-0.13904982618771727,80,10,,Candidate D,80x10
223,2284.0,-1.520747338692177,80,15,,Candidate D,80x15
224,2570.0,1.7268445839874411,80,20,,Candidate D,80x20
225,2793.0,0.0,120,5,,Candidate D,120x5
226,3054.0,2.0843672456575684,120,10,,Candidate D,120x10
227,3275.0,-0.5177402162326785,120,15,,Candidate D,120x15
228,3708.0,-0.966183574879227,120,20,,Candidate D,120x20
229,4097.0,0.0,160,5,,Candidate D,160x5
230,4279.0,0.0,160,10,,Candidate D,160x10
231,4157.0,1.1370509253659127,160,15,,Candidate D,160x15
232,4263.0,0.9190526687875574,160,20,,Candidate D,160x20
233,5214.0,0.0,200,5,,Candidate D,200x5
234,4879.0,0.020498103925386903,200,10,,Candidate D,200x10
235,5022.0,1.4642463143114852,200,15,,Candidate D,200x15
236,5379.0,0.13022044460982066,200,20,,Candidate D,200x20
237,6406.0,0.0,240,5,,Candidate D,240x5
238,12744.0,0.0,240,10,,Candidate D,240x10
239,6382.0,0.0,240,15,,Candidate D,240x15
240,6071.0,-0.4765426012653177,240,20,,Candidate D,240x20
