insName,jobCount,stageCount,timelimit,bestObj,obj_cp_lb1,obj_cp_lb2,obj_final,obj_init_dispatch,obj_post_dispatch1,obj_post_dispatch2,obj_repair,obj_suffix_probe_or_guard,obj_tau,time_cp_lb1,time_cp_lb2,time_final,time_init_dispatch,time_post_dispatch1,time_post_dispatch2,time_repair,time_suffix_probe_or_guard,time_tau,obj_0504_final,obj_0504_dispatch1,obj_0504_final_dispatch,obj_0504_cp_lb_best_obj,obj_0504_final_dispatch_or_final
38,160,10,3200,3901.0,3909.0,3906.0,3901.0,3909.0,3906.0,3906.0,3909.0,3906.0,3909.0,0.3045836864307057,0.40232891220686723,2.00015362944745,0.02222099575563334,0.32213568341423526,0.43517714062618323,0.22437513769691578,0.9223439648575732,0.1934303262087633,3901.0,3906.0,3907.0,3903.0,3907.0
47,240,15,7200,6425.0,6425.0,6425.0,6425.0,6437.0,6425.0,6425.0,6425.0,6425.0,6425.0,0.23780048756989547,0.23780050719105122,0.23780054374856668,0.035431751547665855,0.2378004974877048,0.2378005165049237,0.23780047664522297,0.23780053468770349,0.23780045503245978,6425.0,6428.0,6428.0,6425.0,6428.0
46,240,10,4800,6096.0,6100.0,6098.0,6096.0,6100.0,6098.0,6098.0,6100.0,6096.0,6100.0,0.1836869589848599,0.31406752321325865,0.9477246420215427,0.025857459068259536,0.2338627454562811,0.33267064470952995,0.10352897492373207,0.9477246146350323,0.09083012905030045,6098.0,6099.0,6100.0,6098.0,6100.0
49,40,5,400,875.0,892.0,883.0,875.0,945.0,892.0,883.0,895.0,881.0,895.0,0.24407968622865156,0.3435179580538534,2.0003556873090567,0.012359538674354553,0.26301978109404445,0.3746579591976479,0.16371358635369687,0.6509183067642152,0.1617624528030865,878.0,903.0,904.0,895.0,904.0
42,200,10,4000,4944.0,4950.0,4944.0,4944.0,4953.0,4944.0,4944.0,4950.0,4944.0,4950.0,0.30390767566510474,0.5572647666055709,2.0001148983601014,0.02394689801009372,0.4770065265335143,0.5999664736955892,0.2237220474795904,1.2226553321939428,0.2040187240834348,4943.0,4949.0,4949.0,4944.0,4949.0
50,40,10,800,1184.0,1201.0,1201.0,1184.0,1222.0,1201.0,1201.0,1201.0,1189.0,1201.0,0.10613052389933728,0.17124918950838036,2.000230380346766,0.018392413766123356,0.16295608582906426,0.22317443846608512,0.05564037410658784,0.5275887616467663,0.0545383270282764,1179.0,1217.0,1222.0,1176.0,1222.0
53,80,5,800,2071.0,2071.0,2071.0,2071.0,2074.0,2071.0,2071.0,2074.0,2071.0,2074.0,0.0917220802407246,0.09172232305281795,0.09172267232788726,0.012802554400404915,0.09172222090070135,0.09172241316293367,0.04687733569997363,0.09172258985228837,0.04378175358055159,2071.0,2071.0,2071.0,2071.0,2071.0
24,240,20,9600,6144.0,6275.0,6240.0,6144.0,6340.0,6240.0,6198.0,6275.0,6177.0,6275.0,0.36224567968660265,0.5914689974924355,2.000273562087483,0.04584463078286111,0.51133007261126,0.7413175357420307,0.28211097220890224,1.750292545457002,0.2661051492590923,6168.0,6243.0,6247.0,6112.0,6247.0
40,160,20,6400,3764.0,3864.0,3859.0,3764.0,3871.0,3859.0,3859.0,3864.0,3787.0,3864.0,0.35254693871058407,0.5910194627240708,2.0001647144721937,0.04208660374366446,0.5108568722440395,0.7508204900861892,0.2722497190914874,1.6056863996565516,0.24313804965364397,3716.0,3861.0,3861.0,3791.0,3861.0
57,120,5,1200,2932.0,2936.0,2934.0,2934.0,2936.0,2936.0,2934.0,2936.0,2934.0,2936.0,0.2519261160430809,0.3496121628931724,0.6599222847361428,0.012352508836581061,0.2693345036264509,0.40982626915288467,0.1716605401916119,0.6599221913299212,0.16682218632350365,2932.0,2935.0,2935.0,2935.0,2935.0
52,40,20,1600,1581.0,1645.0,1645.0,1581.0,1663.0,1645.0,1645.0,1645.0,1623.0,1645.0,0.2930068770761136,0.46080972340598236,2.0001598543446746,0.034509983641910366,0.38052043139352465,0.55172547490336,0.21283768813067583,0.9482670702808537,0.2103764846798731,1591.0,1663.0,1663.0,1489.0,1663.0
55,80,15,2400,2470.0,2573.0,2573.0,2470.0,2610.0,2573.0,2567.0,2573.0,2517.0,2573.0,0.2814989479479846,0.44187598902887354,2.000127771584084,0.025955043893773108,0.36164609529310837,0.5250328651287903,0.20131769754302997,1.1929396103722198,0.19914703791728244,2482.0,2563.0,2563.0,2458.0,2563.0
61,160,5,1600,4365.0,4366.0,4365.0,4365.0,4366.0,4365.0,4365.0,4366.0,4365.0,4366.0,0.15629911910509692,0.19682647403387818,0.196826664354885,0.01526779320091009,0.1968263668596046,0.1968265262863133,0.07606755136861466,0.19682661718514283,0.060950227777357216,4365.0,,,,4365.0
58,120,10,2400,3135.0,3142.0,3137.0,3135.0,3142.0,3137.0,3135.0,3142.0,3135.0,3142.0,0.28142543238665285,0.45375818337546664,2.000109313104767,0.020072112001556282,0.3734780623864693,0.5468215433380101,0.2012392352257545,0.8731530449605391,0.1881058934982866,3137.0,3139.0,3139.0,3137.0,3139.0
44,200,20,8000,5365.0,5629.0,5623.0,5365.0,5649.0,5623.0,5553.0,5629.0,5382.0,5629.0,0.3468655003065942,0.5807526356608141,2.000149366839556,0.041754641902283764,0.5005899350802647,0.7591027148102876,0.26669280521804467,1.6823324408070184,0.25290800602000674,5402.0,5532.0,5532.0,5369.0,5532.0
59,120,15,3600,2701.0,2819.0,2817.0,2701.0,2840.0,2817.0,2798.0,2819.0,2723.0,2822.0,0.30032759335202475,0.46822094746477283,2.000118280045895,0.025863561703202625,0.3880225517021285,0.5594147648069904,0.22011820145649835,1.3501005203199263,0.20404915945656182,2718.0,2784.0,2784.0,2677.0,2784.0
65,200,5,2000,4868.0,4868.0,4868.0,4868.0,4868.0,4868.0,4868.0,4868.0,4868.0,4868.0,0.016098406271543353,0.01609847211977467,0.0160985969575122,0.01609826630167663,0.016098439941648394,0.016098503727931528,0.016098369586747138,0.016098565409891307,0.016098332300782205,4868.0,,,,4868.0
66,200,10,4000,5095.0,5101.0,5099.0,5095.0,5101.0,5099.0,5095.0,5101.0,5095.0,5101.0,0.21794585900427774,0.2669308836518321,0.4463494984314311,0.02554026577877812,0.25200787065876645,0.4463494315412827,0.2176739447058644,0.44634948251745665,0.2075059897012543,5095.0,5095.0,5095.0,5095.0,5095.0
62,160,10,3200,4583.0,4586.0,4586.0,4583.0,4586.0,4586.0,4586.0,4586.0,4583.0,4586.0,0.29098498187755467,0.38928484923875656,2.0001473172497937,0.024848314646224025,0.3090627508450416,0.4060658043785952,0.21078985946864123,0.8807473462430062,0.19752017747814535,4583.0,4586.0,4586.0,4586.0,4586.0
60,120,20,4800,3553.0,3702.0,3702.0,3553.0,3804.0,3702.0,3702.0,3702.0,3580.0,3703.0,0.3078622287577794,0.511296481147486,2.0001413039548788,0.03475850061668704,0.431051223303657,0.6330557427012051,0.22759300273746097,1.2909255344240227,0.22150564358530878,3580.0,3726.0,3726.0,3533.0,3726.0
70,240,10,4800,6482.0,6482.0,6482.0,6482.0,6482.0,6482.0,6482.0,6482.0,6482.0,6482.0,0.2369265882348797,0.27837425002731225,0.2783743438264355,0.025847196056856772,0.27815002935472877,0.27837428111136736,0.2366180160342871,0.27837432477312785,0.20970243481725143,6482.0,6482.0,6486.0,6482.0,6486.0
69,240,5,2400,6078.0,6080.0,6079.0,6079.0,6080.0,6080.0,6079.0,6080.0,6079.0,6080.0,0.27998694842487265,0.422124224890722,1.1388836939112905,0.017107691129591936,0.34185726367131186,0.545193265104123,0.19974655285244808,1.1388836380606517,0.1875274788440826,6078.0,6080.0,6080.0,6080.0,6080.0
48,240,20,9600,5182.0,5330.0,5310.0,5182.0,5330.0,5310.0,5270.0,5330.0,5212.0,5330.0,0.4306916966565768,0.6929169844661374,2.0001649489303235,0.047852100679883734,0.6127486574049302,0.8562837674536664,0.3505305698221976,1.7501551647819966,0.2665513163949557,5184.0,5264.0,5264.0,5172.0,5264.0
63,160,15,4800,4077.0,4230.0,4230.0,4077.0,4230.0,4230.0,4188.0,4230.0,4098.0,4230.0,0.3121340359665919,0.5041914348236363,2.0001239093115633,0.03181042768449212,0.4239601956536838,0.615044090099788,0.23190682148910127,1.512919609809372,0.22033357649828153,4113.0,4179.0,4199.0,4075.0,4199.0
67,200,15,6000,5239.0,5243.0,5243.0,5243.0,5243.0,5243.0,5243.0,5243.0,5243.0,5243.0,0.24008054937794804,0.33647344588131334,0.9593143189299541,0.03426538656667496,0.31535328953868397,0.4361033117189072,0.2398909122419233,0.9593142934519177,0.23112746809159096,5239.0,5243.0,5261.0,5239.0,5261.0
77,80,5,800,1898.0,1898.0,1898.0,1898.0,1898.0,1898.0,1898.0,1898.0,1898.0,1898.0,0.049801416059490296,0.04980167004163377,0.04980200707213953,0.013097501177107916,0.049801568438997496,0.049801763304276395,0.04935067214420997,0.049801925799110906,0.04650198416900821,1898.0,,,1898.0,1898.0
74,40,10,800,1280.0,1331.0,1331.0,1280.0,1373.0,1331.0,1331.0,1331.0,1320.0,1331.0,0.2616449440061115,0.38737708413391375,2.000209327116609,0.019759195771766828,0.3070957486890256,0.43584614364081065,0.18132902471348644,0.848178200504044,0.18033651729347183,1288.0,1343.0,1343.0,1262.0,1343.0
75,40,15,1200,1378.0,1415.0,1415.0,1378.0,1500.0,1415.0,1415.0,1415.0,1386.0,1415.0,0.26971405213310695,0.41540481039633353,2.0001843202882448,0.02439919166266918,0.3351373097114265,0.48414674249322465,0.18951148459610218,0.9017453627148643,0.18865798819810153,1372.0,1467.0,1467.0,1334.0,1467.0
81,120,5,1200,3195.0,3195.0,3195.0,3195.0,3196.0,3195.0,3195.0,3196.0,3195.0,3196.0,0.05983347583406915,0.05983363530598581,0.05983387910450498,0.012964154020883143,0.05983357368114715,0.05983370813075453,0.05366601638107871,0.05983382866252214,0.04881948487289871,3195.0,,,,3195.0
64,160,20,6400,3898.0,4053.0,4053.0,3898.0,4060.0,4053.0,4014.0,4053.0,3926.0,4053.0,0.32745732369468894,0.5440059891052078,2.000164686082426,0.04128782041487284,0.4638206768459349,0.7007854243928159,0.24710704765268018,1.5802267507179932,0.24100306774300406,3916.0,4045.0,4059.0,3873.0,4059.0
79,80,15,2400,2560.0,2658.0,2634.0,2560.0,2719.0,2634.0,2634.0,2658.0,2582.0,2663.0,0.2878536029738219,0.449398835177999,2.000116817012895,0.026896863289487857,0.3691863619039456,0.5356591299211141,0.20764059396305432,1.166843357651184,0.20153017486135164,2589.0,2677.0,2677.0,2637.0,2677.0
71,240,15,7200,6029.0,6037.0,6037.0,6034.0,6037.0,6037.0,6037.0,6037.0,6034.0,6037.0,0.258952001510188,0.3468698217984962,1.070505836359872,0.03967483598635428,0.33409080658664203,0.4557246451905101,0.2587166950463628,1.0705058167391042,0.24315390152830837,6029.0,6037.0,6037.0,6033.0,6037.0
82,120,10,2400,3196.0,3198.0,3198.0,3196.0,3200.0,3198.0,3198.0,3198.0,3198.0,3199.0,0.27818158933970455,0.383369460341443,2.000165257245535,0.020235538544754187,0.3031267674663104,0.43915583642122025,0.19793686997067805,0.7620331205237502,0.1829576772362149,3196.0,3199.0,3201.0,3196.0,3201.0
80,80,20,3200,2853.0,2906.0,2906.0,2853.0,3012.0,2906.0,2906.0,2906.0,2875.0,2906.0,0.30672381403419424,0.5030022852533148,2.0001578935584985,0.03458543413958978,0.4227979839753243,0.6134798467083601,0.2265084124277928,1.30369141124218,0.22156507156352745,2857.0,2974.0,2988.0,2742.0,2988.0
89,200,5,2000,5146.0,5146.0,5146.0,5146.0,5149.0,5146.0,5146.0,5149.0,5146.0,5149.0,0.07882298559928314,0.07882308152318,0.07882320978539065,0.016158056277316063,0.0788230435163714,0.07882311521330848,0.0778556598634459,0.0788231797600165,0.06748369542835281,5146.0,5146.0,5146.0,5146.0,5146.0
90,200,10,4000,5229.0,5229.0,5229.0,5229.0,5230.0,5229.0,5229.0,5229.0,5229.0,5229.0,0.20860289597534576,0.20860294068744406,0.20860301587032154,0.026139111417811365,0.20860292054736054,0.20860295957094058,0.2086028718794696,0.20860299793840387,0.2086028348589316,5229.0,5229.0,5229.0,5229.0,5229.0
85,160,5,1600,3938.0,3940.0,3940.0,3938.0,3945.0,3940.0,3940.0,3940.0,3938.0,3940.0,0.27005837437463925,0.38994218582927714,2.000187941213371,0.014148182737990282,0.30968401302583515,0.42701035718957425,0.18974325583316387,0.8822381081682397,0.17551552696910222,3938.0,3938.0,3938.0,3938.0,3938.0
83,120,15,3600,2767.0,2878.0,2863.0,2767.0,2886.0,2863.0,2863.0,2878.0,2791.0,2879.0,0.3028477583758326,0.4718858082059564,2.000119382855482,0.027956321426512054,0.3916374936575691,0.5645422441470954,0.222629080011975,1.3861299571503574,0.20132248831033292,2761.0,2861.0,2861.0,2769.0,2861.0
86,160,10,3200,4155.0,4157.0,4157.0,4155.0,4163.0,4157.0,4157.0,4157.0,4157.0,4157.0,0.2013026911127963,0.3434846789570292,2.0001631665046444,0.02171319477783982,0.2633240945183206,0.3585662122690701,0.20090933395025787,0.8285646795778302,0.19392083204962546,4155.0,4162.0,4169.0,4157.0,4169.0
93,240,5,2400,6127.0,6127.0,6127.0,6127.0,6129.0,6127.0,6127.0,6129.0,6127.0,6129.0,0.26304470871963226,0.26304478649476853,0.26304490107538486,0.0166864918723392,0.26304475574870595,0.2630448172579054,0.20318572345306166,0.26304487385127384,0.18908993844641372,6127.0,6127.0,6127.0,6127.0,6127.0
94,240,10,4800,6140.0,6142.0,6142.0,6140.0,6146.0,6142.0,6142.0,6142.0,6141.0,6142.0,0.10913340093335137,0.28639077603875196,1.0482076850525723,0.025052492193838892,0.2062043537213079,0.3766912232801163,0.1086713076501231,1.0479870605808295,0.09500477653132597,6140.0,6142.0,6142.0,6140.0,6142.0
97,40,5,400,765.0,768.0,768.0,768.0,787.0,768.0,768.0,772.0,768.0,772.0,0.2436819680640474,0.3547388019133359,0.6368527324288152,0.014333682779688389,0.2741969695640728,0.3632671265443787,0.16316734371939673,0.6368524109502323,0.16218236156972124,765.0,768.0,768.0,765.0,768.0
101,80,5,800,2164.0,2164.0,2164.0,2164.0,2170.0,2164.0,2164.0,2167.0,2164.0,2167.0,0.06981653683353216,0.06981705403071828,0.06981759776826948,0.01431143268593587,0.06981688668136485,0.06981719904928468,0.05102002164116129,0.069817472883733,0.047981716349022464,2164.0,2164.0,2164.0,2164.0,2164.0
72,240,20,9600,5075.0,5229.0,5194.0,5075.0,5238.0,5194.0,5189.0,5229.0,5125.0,5229.0,0.3752704588501365,0.6291131274432216,2.000171940116367,0.04925892948056571,0.5489299309344885,0.7982658504799474,0.2951166785747046,1.7503696073888568,0.2666993686550995,5135.0,5165.0,5165.0,5115.0,5165.0
88,160,20,6400,3678.0,3807.0,3786.0,3678.0,3847.0,3786.0,3786.0,3807.0,3735.0,3807.0,0.33684382955994807,0.5579326511526597,2.0001673742174173,0.0428812931048742,0.4776566129864659,0.6979748695802118,0.25668873933929715,1.5340075853893358,0.24404078829524223,3704.0,3802.0,3805.0,3647.0,3805.0
91,200,15,6000,5241.0,5249.0,5249.0,5241.0,5274.0,5249.0,5249.0,5249.0,5249.0,5249.0,0.2408573270275568,0.4560811274969019,2.000159222366599,0.03636407096001009,0.37586419394798576,0.6534285012170051,0.2406471480326727,1.2541614124549862,0.2304456096799113,5236.0,5250.0,5250.0,5240.0,5250.0
102,80,10,1600,1666.0,1719.0,1716.0,1666.0,1750.0,1716.0,1716.0,1719.0,1692.0,1719.0,0.2749418754701037,0.41758749303000514,2.000127592752688,0.02129840100533329,0.33734972845762967,0.493633152274997,0.19458253242366483,1.12820894267119,0.18968306563911028,1672.0,1720.0,1720.0,1647.0,1720.0
109,160,5,1600,4071.0,4072.0,4071.0,4071.0,4075.0,4071.0,4071.0,4072.0,4071.0,4072.0,0.2663204764935654,0.3136989401996834,0.3136991172650596,0.016091531318379565,0.3136988589912653,0.31369898800854573,0.1860488560871454,0.31369907629094085,0.17846168669988402,4071.0,4071.0,4071.0,4071.0,4071.0
105,120,5,1200,2889.0,2890.0,2890.0,2889.0,2891.0,2890.0,2890.0,2891.0,2890.0,2891.0,0.25691590369911865,0.3726795240545956,2.000142295965925,0.013689422466171285,0.29225530234941594,0.39211349621259917,0.17659886554116383,0.7242018660157918,0.17037311038623254,2889.0,2889.0,2889.0,2889.0,2889.0
104,80,20,3200,2337.0,2404.0,2404.0,2337.0,2460.0,2404.0,2404.0,2404.0,2359.0,2404.0,0.2609482635479071,0.45775315027480246,2.0001315149108994,0.037291475547244775,0.3775376826152205,0.5792735286676907,0.23032396854221587,1.198316060815414,0.22442945702030556,2343.0,2432.0,2432.0,2286.0,2432.0
92,200,20,8000,4426.0,4560.0,4546.0,4426.0,4581.0,4546.0,4512.0,4560.0,4468.0,4560.0,0.35073045099969025,0.5830445374344708,2.000121492502978,0.04464251866703853,0.5028802457547281,0.7403300553797745,0.27043550631927793,1.7501432483617683,0.2548971291070338,4413.0,4497.0,4497.0,4414.0,4497.0
106,120,10,2400,3236.0,3236.0,3236.0,3236.0,3242.0,3236.0,3236.0,3236.0,3236.0,3237.0,0.19842725698642122,0.30621231722878295,2.000123774767077,0.02143550232130413,0.22601500561228022,0.3202570379606914,0.19806012577726506,0.66832726833721,0.1878839170273083,3236.0,3238.0,3261.0,3236.0,3261.0
95,240,15,7200,6635.0,6638.0,6637.0,6635.0,6638.0,6637.0,6637.0,6638.0,6637.0,6638.0,0.25462010633523785,0.3102821063206324,2.0002045492825307,0.0361839032089079,0.3056715140324862,0.4346821463844066,0.25425878394524465,1.1442897386644553,0.23360575508559123,6635.0,6637.0,6637.0,6632.0,6637.0
110,160,10,3200,4177.0,4188.0,4182.0,4177.0,4200.0,4182.0,4182.0,4188.0,4182.0,4188.0,0.20632647975959117,0.33271240314410533,2.0001669719320487,0.024795913602865767,0.2525518859946169,0.3638226187415421,0.20606343897088664,0.823350553047785,0.19921961624582762,4177.0,4188.0,4188.0,4181.0,4188.0
117,240,5,2400,6319.0,6319.0,6319.0,6319.0,6319.0,6319.0,6319.0,6319.0,6319.0,6319.0,0.01616050780323955,0.01616055891344634,0.016160657410897936,0.016160407836626593,0.016160532656746607,0.01616058320738375,0.016160480879091967,0.016160633157317836,0.016160452912639206,6319.0,,,,6319.0
113,200,5,2000,4997.0,5000.0,4997.0,4997.0,5000.0,4997.0,4997.0,5000.0,4997.0,5000.0,0.15172845465457066,0.29323590322863313,2.000107178504579,0.016280576169956474,0.21294744201563298,0.35029730713786555,0.07149196499679238,0.9082566406326369,0.06216666670981794,4997.0,4997.0,4997.0,4997.0,4997.0
114,200,10,4000,5470.0,5470.0,5470.0,5470.0,5470.0,5470.0,5470.0,5470.0,5470.0,5470.0,0.3022949183473829,0.43738510777894407,2.0000958809470757,0.024052659132983534,0.3571403456155676,0.4903981929370202,0.22208628039853648,1.0511710276894737,0.20322066659806295,5470.0,5470.0,5470.0,5469.0,5470.0
121,40,5,400,887.0,890.0,890.0,887.0,939.0,890.0,890.0,898.0,889.0,898.0,0.12995381521992386,0.2447635522391647,2.000370680782944,0.014567211233079434,0.16432802990311757,0.251979791468475,0.04948326679877937,0.5178757344488986,0.04764451647875831,889.0,896.0,896.0,896.0,896.0
112,160,20,6400,3759.0,3913.0,3913.0,3759.0,3913.0,3913.0,3891.0,3913.0,3792.0,3913.0,0.3439151680559735,0.5647009940975113,2.0001906418525324,0.04385749274544651,0.4845171208125248,0.7064550887285441,0.263710835478123,1.5974877682662918,0.2513099997062818,3770.0,3898.0,3898.0,3742.0,3898.0
122,40,10,800,1292.0,1330.0,1330.0,1292.0,1372.0,1330.0,1330.0,1330.0,1300.0,1330.0,0.2614364105393179,0.3884582001669332,2.0002006230910774,0.018983365141320974,0.30811243630363605,0.43885619812412185,0.18121590443653987,0.7745022883370984,0.17891020490438678,1285.0,1336.0,1336.0,1282.0,1336.0
125,80,5,800,2103.0,2103.0,2103.0,2103.0,2115.0,2103.0,2103.0,2105.0,2103.0,2107.0,0.06279809172148816,0.06279834930668585,0.06279871710692532,0.014311197391944006,0.0627982502093073,0.06279845133423806,0.0574165819666814,0.06279862947645597,0.05132157500600442,2103.0,2103.0,2103.0,2103.0,2103.0
119,240,15,7200,6414.0,6417.0,6416.0,6416.0,6417.0,6416.0,6416.0,6417.0,6416.0,6417.0,0.253745524344138,0.4299770681411287,1.0686230868368876,0.03918218158379508,0.3498160407905622,0.4574959493622494,0.2534287556696735,1.068623067285581,0.24106196915135822,6414.0,6416.0,6416.0,6416.0,6416.0
115,200,15,6000,5182.0,5185.0,5185.0,5182.0,5213.0,5185.0,5185.0,5185.0,5185.0,5185.0,0.24289123362256215,0.44470852763485164,2.0001170606192513,0.036905462838864575,0.36456078086063887,0.5580236767238627,0.24257780335952217,1.1400383545419512,0.23268530143223082,5189.0,5203.0,5203.0,5186.0,5203.0
118,240,10,4800,6184.0,6191.0,6191.0,6184.0,6191.0,6191.0,6189.0,6191.0,6186.0,6191.0,0.2248176983743906,0.39303983281036686,2.0001833515565766,0.024613199462764898,0.31285702375404073,0.6135596407299939,0.2244392732474565,1.3006613223078118,0.20824882306701814,6184.0,6189.0,6189.0,6184.0,6189.0
129,120,5,1200,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,0.01431890447003146,0.014319024900129686,0.014319260503010203,0.014318676644470542,0.014318965326528996,0.014319082185005149,0.014318842826566348,0.01431920355108256,0.014318774174898862,2874.0,,,,2874.0
124,40,20,1600,1965.0,2029.0,2029.0,1965.0,2132.0,2029.0,2029.0,2029.0,1979.0,2033.0,0.29903303667670117,0.4780780094489455,2.0001428673317423,0.03477033646660857,0.3977327901980607,0.5812262258701958,0.2188269791530911,0.9423373313329648,0.21459750368259847,1966.0,2081.0,2081.0,1873.0,2081.0
126,80,10,1600,1851.0,1863.0,1863.0,1851.0,1940.0,1863.0,1863.0,1863.0,1857.0,1867.0,0.2717611643462442,0.41496997392503543,2.0001462477777388,0.021239826685050502,0.33473382373631466,0.481538674942567,0.19152181299112273,1.052221549556125,0.18676980955526232,1831.0,1921.0,1921.0,1854.0,1921.0
130,120,10,2400,3131.0,3138.0,3138.0,3131.0,3141.0,3138.0,3138.0,3138.0,3131.0,3139.0,0.20037244604590038,0.2263713468366768,0.556002021797467,0.02186425600744163,0.226088566982653,0.25184947823989207,0.20008237832497494,0.5560019688758379,0.18993570793575296,3131.0,3136.0,3146.0,3132.0,3146.0
133,160,5,1600,4011.0,4012.0,4012.0,4012.0,4017.0,4012.0,4012.0,4015.0,4012.0,4015.0,0.26163887868111485,0.43516056147695054,0.8554109226359288,0.014297769907279871,0.35491413139854555,0.4572081307321787,0.18136163805087563,0.8554108464595629,0.1740381542633986,4011.0,,,,4011.0
127,80,15,2400,2012.0,2127.0,2111.0,2012.0,2134.0,2111.0,2084.0,2127.0,2038.0,2128.0,0.2893014131874467,0.4571237111906521,2.0001863983040677,0.028049373033378896,0.37681242206483145,0.5437481742717015,0.20898926990727584,1.154649772235037,0.2018392794400764,2029.0,2091.0,2091.0,2025.0,2091.0
137,200,5,2000,5049.0,5052.0,5049.0,5049.0,5055.0,5049.0,5049.0,5052.0,5049.0,5052.0,0.2755403033248149,0.318812578573823,0.3188127299109474,0.015831017473712565,0.31881250988179816,0.3188126194360666,0.1947889515766874,0.31881269508879634,0.1839264641609043,5049.0,,,,5049.0
138,200,10,4000,5169.0,5176.0,5169.0,5169.0,5184.0,5169.0,5169.0,5176.0,5169.0,5176.0,0.2436188911134377,0.4439123341827653,0.44391241093329153,0.02659984423685819,0.44391230041743257,0.4439123553149402,0.21735135638085193,0.4439123927459586,0.20796911606029608,5169.0,5178.0,5178.0,5169.0,5178.0
116,200,20,8000,4446.0,4581.0,4545.0,4446.0,4581.0,4545.0,4545.0,4581.0,4468.0,4581.0,0.37144509169214873,0.5972120640651556,2.0001053850986064,0.04709640243789181,0.5170476826723898,0.8038083855434088,0.2912678468528902,1.7178499671298777,0.2534981532378588,4435.0,4522.0,4522.0,4352.0,4522.0
128,80,20,3200,2379.0,2468.0,2468.0,2379.0,2503.0,2468.0,2468.0,2468.0,2401.0,2469.0,0.3143630322156241,0.5082764976093312,2.0001226914738073,0.03762960232008481,0.42809921790933003,0.6190701224387157,0.23420133004430682,1.2224699475918896,0.22430790895072278,2373.0,2486.0,2494.0,2292.0,2494.0
141,240,5,2400,5845.0,5845.0,5845.0,5845.0,5851.0,5845.0,5845.0,5846.0,5845.0,5846.0,0.14692841226623082,0.14692848579298395,0.14692859440653896,0.016027238336391747,0.14692845674154037,0.14692851275904104,0.08752016327460296,0.14692856941876623,0.06289346328238025,5845.0,5845.0,5845.0,5847.0,5845.0
134,160,10,3200,4323.0,4328.0,4328.0,4323.0,4330.0,4328.0,4328.0,4328.0,4328.0,4328.0,0.28927478758909275,0.4396552219646401,2.0002224491597733,0.022812122911564075,0.3594209725016844,0.5164923286135309,0.209105005201709,1.0125857721079956,0.195024798293598,4323.0,4324.0,4326.0,4323.0,4326.0
132,120,20,4800,3051.0,3168.0,3152.0,3051.0,3202.0,3152.0,3138.0,3168.0,3075.0,3168.0,0.3130276167204526,0.5069091855216539,2.0001511564536485,0.03591154808799426,0.4267306289957681,0.6305010033862588,0.23281753137339062,1.3824099625557815,0.22520583393498478,3034.0,3135.0,3135.0,3043.0,3135.0
145,40,5,400,780.0,786.0,785.0,780.0,816.0,786.0,785.0,800.0,782.0,801.0,0.24999268837971614,0.36421708049019796,2.0003502319334077,0.0148387881484814,0.2837811499880627,0.37687126284465194,0.16952777634374797,0.7495231000194326,0.16741929962299765,787.0,800.0,800.0,799.0,800.0
146,40,10,800,1138.0,1165.0,1165.0,1138.0,1225.0,1165.0,1165.0,1165.0,1146.0,1165.0,0.26120056805200875,0.389994656573981,2.000213404716924,0.01902673172415234,0.3096492865262553,0.43856472134124486,0.18093733842950313,0.7464535692916252,0.17903320956160315,1142.0,1212.0,1212.0,1123.0,1212.0
147,40,15,1200,1289.0,1345.0,1345.0,1289.0,1373.0,1345.0,1345.0,1345.0,1318.0,1347.0,0.2785043450499264,0.4354406715828615,2.0001604389733014,0.025146440917936465,0.3551511447046263,0.5105103512845623,0.19832490597308303,0.9570668648346328,0.1926425511467581,1286.0,1367.0,1369.0,1266.0,1369.0
136,160,20,6400,3737.0,3874.0,3853.0,3737.0,3910.0,3853.0,3836.0,3874.0,3759.0,3874.0,0.3332956979431037,0.5616733962512808,2.0001243938891275,0.04079863148188451,0.4815054678356682,0.6928848546347581,0.2530672961183882,1.5696904623537558,0.2463453503693745,3725.0,3846.0,3846.0,3723.0,3846.0
142,240,10,4800,5895.0,5908.0,5908.0,5895.0,5913.0,5908.0,5908.0,5908.0,5898.0,5908.0,0.2232666969834827,0.36503396911760017,2.0001346677229352,0.02408082203163455,0.28484521428588777,0.5273680092438978,0.22295945844845846,1.5182798173187377,0.2098767342728873,5904.0,5912.0,5912.0,5909.0,5912.0
143,240,15,7200,6091.0,6097.0,6097.0,6091.0,6107.0,6097.0,6097.0,6097.0,6097.0,6097.0,0.3311094754349647,0.5662769046053291,1.3473819915613987,0.03528365335142654,0.48610706988450453,0.6722599425285848,0.25092970532779063,1.3471901844807952,0.2394116671486861,6091.0,6091.0,6091.0,6093.0,6091.0
149,80,5,800,2003.0,2003.0,2003.0,2003.0,2005.0,2003.0,2003.0,2005.0,2003.0,2005.0,0.13003137031570078,0.2546332487964537,2.0001773763308304,0.01244654563604854,0.1742740551568568,0.2738194904557895,0.049663306871661914,0.5030348537361715,0.045313043699134144,2003.0,2005.0,2005.0,2005.0,2005.0
